,0
  (0, 11)	0.11486599103436937
  (0, 8)	0.1810347528527176
  (0, 7)	0.08486032354482158
  (0, 5)	0.15942760514621962
  (0, 4)	0.16210550702282783
  (0, 3)	0.17002236141536317
  (0, 2)	0.23788943073472474
  (0, 1)	0.23397552794926565
  (0, 0)	0.8321844513323923"
reuters-topics/grain/article444.txt,"  (0, 18)	0.08012317292280789
  (0, 17)	0.08391389196459793
  (0, 16)	0.08004225822148177
  (0, 15)	0.07939982676556297
  (0, 14)	0.027173370563769637
  (0, 13)	0.11853246573167651
  (0, 12)	0.13206759925396575
  (0, 11)	0.054625913932435245
  (0, 10)	0.2717489043375972
  (0, 8)	0.2152331760484543
  (0, 7)	0.08071271032434674
  (0, 6)	0.18420689991692368
  (0, 5)	0.2653620532554365
  (0, 4)	0.09636404773577839
  (0, 3)	0.16171238845597127
  (0, 2)	0.3393936042791684
  (0, 1)	0.37089965843265155
  (0, 0)	0.6475997452578223"
reuters-topics/grain/article478.txt,"  (0, 19)	0.34949964185115134
  (0, 18)	0.08652132396152387
  (0, 16)	0.1728678958049949
  (0, 15)	0.25722064729103833
  (0, 14)	0.08802981379455048
  (0, 11)	0.4424100628724438
  (0, 10)	0.2934491250244715
  (0, 7)	0.3268422684274501
  (0, 5)	0.12280811087981293
  (0, 4)	0.31217728984935134
  (0, 2)	0.18324776038635993
  (0, 1)	0.12015523724473609
  (0, 0)	0.46620875761567615"
reuters-topics/grain/article493.txt,"  (0, 19)	0.657005334859392
  (0, 16)	0.16248246946440326
  (0, 14)	0.1654824508070037
  (0, 13)	0.1804619975597343
  (0, 11)	0.16633251465617607
  (0, 10)	0.5516390220880663
  (0, 7)	0.24576518920249393
  (0, 6)	0.12464412614007273
  (0, 5)	0.11543013833245082
  (0, 1)	0.11293664202767403
  (0, 0)	0.2191001107249485"
reuters-topics/grain/article487.txt,"  (0, 19)	0.43876638159267484
  (0, 18)	0.21723998367571068
  (0, 16)	0.21702059760107095
  (0, 15)	0.21527875695865134
  (0, 14)	0.11051376953159131
  (0, 13)	0.12051752624081274
  (0, 11)	0.11108146574261815
  (0, 7)	0.08206440424939258
  (0, 6)	0.3329632154354726
  (0, 5)	0.0770874472940322
  (0, 4)	0.1567645668042693
  (0, 2)	0.460103228339945
  (0, 1)	0.07542222131623133
  (0, 0)	0.5121239538103582"
reuters-topics/grain/article134.txt,"  (0, 19)	0.5986056374650256
  (0, 11)	0.45464279672050056
  (0, 8)	0.35827030089322565
  (0, 7)	0.33587952778364366
  (0, 2)	0.31385766760479983
  (0, 1)	0.3086938888035216"
reuters-topics/grain/article120.txt,"  (0, 17)	0.1547547858757235
  (0, 15)	0.14642990453664287
  (0, 13)	0.2459235195113668
  (0, 11)	0.07555621675949238
  (0, 8)	0.11908051203291618
  (0, 7)	0.05581917626179471
  (0, 6)	0.11323869697880697
  (0, 5)	0.3670373888903811
  (0, 4)	0.21325857577565172
  (0, 3)	0.33551043987988155
  (0, 2)	0.05215940544144482
  (0, 1)	0.5130124691958595
  (0, 0)	0.5473918626613856"
reuters-topics/grain/article108.txt,"  (0, 19)	0.41083120928809314
  (0, 14)	0.15521644598718934
  (0, 11)	0.3120275491587179
  (0, 8)	0.12294289575294268
  (0, 7)	0.34577804802881656
  (0, 3)	0.3463927415996859
  (0, 2)	0.10770239791966037
  (0, 1)	0.423721648108951
  (0, 0)	0.5137695921271499"
reuters-topics/grain/article040.txt,"  (0, 18)	0.60437385383285
  (0, 11)	0.30903488577169363
  (0, 10)	0.34163635520608143
  (0, 8)	0.24352749523488898
  (0, 7)	0.22830778855489184
  (0, 4)	0.2180639212470323
  (0, 3)	0.22871365390870516
  (0, 2)	0.21333884349749765
  (0, 0)	0.4070736129397884"
reuters-topics/grain/article054.txt,"  (0, 19)	0.5904524568751028
  (0, 18)	0.1461710462264961
  (0, 11)	0.07474173855678948
  (0, 10)	0.4957594689391458
  (0, 8)	0.05889842609446609
  (0, 7)	0.05521745870223531
  (0, 6)	0.5040810473569908
  (0, 4)	0.05273992465224421
  (0, 3)	0.3318937164416068
  (0, 2)	0.051597139348460976
  (0, 0)	0.049226464312820024"
reuters-topics/grain/article068.txt,"  (0, 16)	0.12077456879165968
  (0, 15)	0.7787338881151553
  (0, 14)	0.18450671975275584
  (0, 12)	0.05978244881764213
  (0, 8)	0.0974286380888301
  (0, 4)	0.30534477410941535
  (0, 3)	0.13725304276927142
  (0, 1)	0.4617070910878927
  (0, 0)	0.08142946584403"
reuters-topics/grain/article083.txt,"  (0, 18)	0.10833391720203867
  (0, 17)	0.17018897828007384
  (0, 15)	0.0536779432522208
  (0, 14)	0.055111353607872754
  (0, 13)	0.12020011683168359
  (0, 12)	0.37499189891685675
  (0, 11)	0.4431556330958198
  (0, 8)	0.08730452959830656
  (0, 7)	0.4092413479674895
  (0, 6)	0.12453235634383863
  (0, 5)	0.19221105137198413
  (0, 4)	0.2345275392637494
  (0, 3)	0.12299065829065806
  (0, 2)	0.22944572265194554
  (0, 1)	0.30089432123926296
  (0, 0)	0.4013233421635194"
reuters-topics/grain/article097.txt,"  (0, 19)	0.4025491213079469
  (0, 17)	0.10436888155428753
  (0, 16)	0.19910698388724304
  (0, 14)	0.20278317885653502
  (0, 12)	0.19711273975248003
  (0, 11)	0.3057372782252122
  (0, 8)	0.1606192633779732
  (0, 7)	0.22587159276884292
  (0, 5)	0.21217316645439682
  (0, 4)	0.07191234477697858
  (0, 3)	0.1508487515131226
  (0, 2)	0.35177062716702645
  (0, 1)	0.345983081107248
  (0, 0)	0.4698515115465105"
reuters-topics/grain/article524.txt,"  (0, 19)	0.05997393285942265
  (0, 18)	0.04454102482073569
  (0, 17)	0.09329662339759238
  (0, 16)	0.22248021889906291
  (0, 13)	0.1976790473576487
  (0, 12)	0.1321511218695193
  (0, 11)	0.04555038385706573
  (0, 10)	0.05035569715796549
  (0, 8)	0.07178976483511941
  (0, 7)	0.13460625819333533
  (0, 6)	0.17066981170052367
  (0, 5)	0.3161069933071022
  (0, 4)	0.2571333082574352
  (0, 3)	0.4382480351285376
  (0, 2)	0.0943356235203099
  (0, 1)	0.3092785199888495
  (0, 0)	0.6000086133055067"
reuters-topics/grain/article242.txt,"  (0, 19)	0.47920357290150656
  (0, 12)	0.1759855955843727
  (0, 11)	0.1819782833193969
  (0, 10)	0.6035279539847306
  (0, 7)	0.06722066236295547
  (0, 6)	0.0681842757794637
  (0, 5)	0.06314393328472398
  (0, 4)	0.32102280251741316
  (0, 3)	0.13468032259879295
  (0, 2)	0.2512534234319518
  (0, 1)	0.12355982402199711
  (0, 0)	0.3595640525296608"
reuters-topics/grain/article256.txt,"  (0, 19)	0.044992464431851634
  (0, 18)	0.03341469167450666
  (0, 15)	0.5629214467070852
  (0, 14)	0.47596182443811297
  (0, 12)	0.06609321046506932
  (0, 11)	0.17085956580086348
  (0, 8)	0.2423551748421704
  (0, 7)	0.10098165978649443
  (0, 6)	0.3072877191706203
  (0, 5)	0.04742871435950806
  (0, 4)	0.24112686700767516
  (0, 2)	0.07077061622493284
  (0, 1)	0.32482918837174246
  (0, 0)	0.2925823301691697"
reuters-topics/grain/article530.txt,"  (0, 18)	0.0718217904744761
  (0, 17)	0.07521976160861163
  (0, 16)	0.07174925916408292
  (0, 14)	0.02435799851556808
  (0, 13)	0.026562895625730124
  (0, 12)	0.23676874232686074
  (0, 11)	0.048966245367141614
  (0, 10)	0.1623957394348895
  (0, 8)	0.1736400139742461
  (0, 7)	0.14470049445313862
  (0, 6)	0.29354957456220376
  (0, 5)	0.23786848540247274
  (0, 4)	0.27641595082288983
  (0, 3)	0.19931687898208914
  (0, 2)	0.2873281380939133
  (0, 1)	0.21610652423156956
  (0, 0)	0.677253950864485"
reuters-topics/grain/article518.txt,"  (0, 19)	0.03477650948261939
  (0, 18)	0.02582757705209483
  (0, 17)	0.10819803716684175
  (0, 16)	0.1032059773084954
  (0, 15)	0.05118881514306092
  (0, 14)	0.02627787803699564
  (0, 13)	0.17193938109067217
  (0, 12)	0.07662920411783664
  (0, 11)	0.13206432199929677
  (0, 10)	0.029199275355555786
  (0, 7)	0.15610568096152377
  (0, 6)	0.23751520203601725
  (0, 5)	0.20162772489237463
  (0, 4)	0.1118260697594104
  (0, 3)	0.11728739385526656
  (0, 2)	0.1458706496634201
  (0, 1)	0.5380151110836916
  (0, 0)	0.6784464226217266"
reuters-topics/grain/article281.txt,"  (0, 19)	0.39851787908079267
  (0, 16)	0.2956696042625962
  (0, 12)	0.29270819445859697
  (0, 8)	0.477032328175986
  (0, 6)	0.22681511163003526
  (0, 5)	0.4200968071599811
  (0, 2)	0.20894873719664406
  (0, 1)	0.41102196889473536"
reuters-topics/grain/article295.txt,"  (0, 15)	0.33656163487026713
  (0, 13)	0.12560946943135973
  (0, 12)	0.1119621765663202
  (0, 6)	0.34703112597448876
  (0, 5)	0.16068888329276404
  (0, 4)	0.24508195624479523
  (0, 3)	0.34273491551950686
  (0, 2)	0.23977144320053587
  (0, 1)	0.07860885879732044
  (0, 0)	0.6862648127970252"
reuters-topics/grain/article291.txt,"  (0, 18)	0.04092373175329498
  (0, 17)	0.08571976070999147
  (0, 16)	0.04088240374029731
  (0, 15)	0.04055427528990221
  (0, 14)	0.04163723254654227
  (0, 13)	0.2270312689220273
  (0, 12)	0.12141878378531377
  (0, 11)	0.0418511181035593
  (0, 10)	0.2775970760937737
  (0, 8)	0.09893929553379423
  (0, 7)	0.06183726603495596
  (0, 6)	0.09408556207040004
  (0, 5)	0.319478629794793
  (0, 4)	0.14765677505058442
  (0, 3)	0.24778877938593058
  (0, 2)	0.4622633648881509
  (0, 1)	0.22732896227726623
  (0, 0)	0.6064083797655428"
reuters-topics/grain/article285.txt,"  (0, 19)	0.3952074531599832
  (0, 12)	0.43541506964956145
  (0, 11)	0.45024188850862334
  (0, 8)	0.47306969496138507
  (0, 7)	0.3326282391177128
  (0, 6)	0.1124654969210688
  (0, 5)	0.20830356422312224
  (0, 4)	0.10590121723926589
  (0, 2)	0.10360651629853106
  (0, 0)	0.19769245123072396"
reuters-topics/grain/article534.txt,"  (0, 19)	0.1504516716235531
  (0, 18)	0.05586820240564732
  (0, 17)	0.11702278204684673
  (0, 15)	0.2214553134077931
  (0, 14)	0.22736903364966818
  (0, 10)	0.6947775722860997
  (0, 8)	0.04502326931861586
  (0, 7)	0.0422094558223496
  (0, 5)	0.3171966438580941
  (0, 4)	0.12094672076566415
  (0, 3)	0.4228449205230058
  (0, 2)	0.07888400607615485
  (0, 1)	0.19396539509360444
  (0, 0)	0.1881490310797599"
reuters-topics/grain/article252.txt,"  (0, 19)	0.19745751178778315
  (0, 17)	0.30716876876277954
  (0, 15)	0.43596739091505965
  (0, 14)	0.14920313997703638
  (0, 13)	0.16270907610525354
  (0, 12)	0.29006192590908425
  (0, 11)	0.44990873677453813
  (0, 8)	0.11817991300820316
  (0, 7)	0.22158807624156
  (0, 6)	0.337146837790347
  (0, 4)	0.10582285675112503
  (0, 3)	0.11099099794316242
  (0, 2)	0.20705970750027153
  (0, 1)	0.10182651711294535
  (0, 0)	0.2963192561814698"
reuters-topics/grain/article246.txt,"  (0, 19)	0.6955689951173023
  (0, 15)	0.17063890367384857
  (0, 8)	0.5550715364191882
  (0, 7)	0.13009532542454716
  (0, 5)	0.24441087786094484
  (0, 4)	0.12425812092330234
  (0, 2)	0.24313131361990772
  (0, 1)	0.11956558408148023
  (0, 0)	0.11598021793815234"
reuters-topics/grain/article520.txt,"  (0, 19)	0.3752328242478597
  (0, 16)	0.1391969425657924
  (0, 15)	0.1380797265294264
  (0, 10)	0.15752769212120007
  (0, 8)	0.11228993550545212
  (0, 6)	0.10678125046150994
  (0, 5)	0.19777545711592853
  (0, 4)	0.4021949739889117
  (0, 3)	0.3163779279442787
  (0, 2)	0.4918501082195199
  (0, 1)	0.38700631091389553
  (0, 0)	0.28155097866192524"
reuters-topics/grain/article508.txt,"  (0, 18)	0.4460828414510968
  (0, 17)	0.2335937656940483
  (0, 10)	0.2521586847393192
  (0, 8)	0.17974542802755356
  (0, 5)	0.15829216586789108
  (0, 4)	0.6438039831865217
  (0, 2)	0.15746345890994584
  (0, 1)	0.3097455470584231
  (0, 0)	0.3004573291652789"
reuters-topics/grain/article093.txt,"  (0, 19)	0.28060014729107197
  (0, 17)	0.218253539654362
  (0, 15)	0.4130256107496063
  (0, 8)	0.33588290155897316
  (0, 6)	0.15970263085317188
  (0, 5)	0.2957940713663734
  (0, 3)	0.15772552833698447
  (0, 2)	0.29424550069822775
  (0, 1)	0.4341065899392711
  (0, 0)	0.42108920636589164"
reuters-topics/grain/article087.txt,"  (0, 18)	0.10421099107192497
  (0, 14)	0.10602789831887756
  (0, 13)	0.11562559192455006
  (0, 12)	0.20612606672486639
  (0, 10)	0.11781536522945732
  (0, 8)	0.2519457928639321
  (0, 6)	0.3194478850893511
  (0, 5)	0.14791677196418562
  (0, 4)	0.37600331659066655
  (0, 3)	0.3943664404797241
  (0, 2)	0.3678559582619078
  (0, 1)	0.2170822598829719
  (0, 0)	0.4913362989192424"
reuters-topics/grain/article050.txt,"  (0, 19)	0.6054716428032215
  (0, 18)	0.0499630537330702
  (0, 17)	0.10465372601300936
  (0, 14)	0.050834154117720055
  (0, 13)	0.05543568488142611
  (0, 12)	0.04941267538878362
  (0, 11)	0.05109528317707347
  (0, 10)	0.5083699739051661
  (0, 8)	0.040264406716925424
  (0, 7)	0.03774800724718737
  (0, 6)	0.0382891278632479
  (0, 5)	0.24821093652193155
  (0, 4)	0.14421721714682517
  (0, 3)	0.26470578616465096
  (0, 2)	0.14109227304812527
  (0, 1)	0.10407820234185675
  (0, 0)	0.4038290008935563"
reuters-topics/grain/article044.txt,"  (0, 19)	0.6211834807883713
  (0, 17)	0.10736946407804218
  (0, 16)	0.05120781653449281
  (0, 15)	0.30478088841253514
  (0, 11)	0.05242119302045888
  (0, 10)	0.6954160637628999
  (0, 7)	0.07745511722422074
  (0, 3)	0.11638921510130214
  (0, 0)	0.0345256885548143"
reuters-topics/grain/article078.txt,"  (0, 19)	0.6304629000536403
  (0, 11)	0.47883848425275066
  (0, 8)	0.3773371294342855
  (0, 7)	0.35375473918335015
  (0, 1)	0.325122304541068"
reuters-topics/grain/article124.txt,"  (0, 19)	0.07966860460451854
  (0, 16)	0.1182159498083435
  (0, 13)	0.19694573681847607
  (0, 11)	0.2420341870591508
  (0, 10)	0.06689186343450765
  (0, 8)	0.09536460453088177
  (0, 7)	0.223511537638258
  (0, 6)	0.27205871147055294
  (0, 5)	0.2939387381026991
  (0, 4)	0.17078629739215834
  (0, 3)	0.044781775328447286
  (0, 2)	0.29239988066057754
  (0, 1)	0.2875891385277692
  (0, 0)	0.6774871963469521"
reuters-topics/grain/article130.txt,"  (0, 19)	0.23842994109996313
  (0, 13)	0.5894136173542922
  (0, 12)	0.17512488454775457
  (0, 11)	0.36217652644450715
  (0, 10)	0.2001920723719047
  (0, 7)	0.2675675971421722
  (0, 5)	0.12567021737954498
  (0, 4)	0.12778109717759373
  (0, 2)	0.250024592209613
  (0, 0)	0.4770739936806596"
reuters-topics/grain/article118.txt,"  (0, 18)	0.43236818160434837
  (0, 15)	0.10711619830445566
  (0, 14)	0.32992985521908796
  (0, 8)	0.26132882722576706
  (0, 5)	0.23013829346992593
  (0, 4)	0.5460091494164663
  (0, 1)	0.3752781616359715
  (0, 0)	0.36402484300422355"
reuters-topics/grain/article483.txt,"  (0, 18)	0.14884969397311168
  (0, 15)	0.14750588979992615
  (0, 13)	0.1651537308723078
  (0, 12)	0.2944200188126165
  (0, 8)	0.11995553053748391
  (0, 7)	0.11245868510874488
  (0, 5)	0.31691522190538657
  (0, 4)	0.21482562647837186
  (0, 3)	0.22531720838604233
  (0, 2)	0.3152560756802289
  (0, 1)	0.5167821490196771
  (0, 0)	0.5012856059734045"
reuters-topics/grain/article497.txt,"  (0, 19)	0.3087942288908779
  (0, 17)	0.10917416915608837
  (0, 16)	0.020827414470047514
  (0, 15)	0.06198075132964702
  (0, 14)	0.042423919353734234
  (0, 13)	0.04626415183938001
  (0, 12)	0.041237616561721674
  (0, 10)	0.4478330845706842
  (0, 8)	0.11761007742947256
  (0, 7)	0.06300560884756105
  (0, 6)	0.11184039850289448
  (0, 5)	0.01479612749184346
  (0, 4)	0.31593781192182563
  (0, 3)	0.3155880731770061
  (0, 2)	0.14718665327270078
  (0, 1)	0.5356306783397308
  (0, 0)	0.3791448962207624"
reuters-topics/grain/article440.txt,"  (0, 19)	0.3658417621711703
  (0, 15)	0.2692479293350456
  (0, 11)	0.05557158553167652
  (0, 8)	0.43791848926591864
  (0, 7)	0.04105499535285219
  (0, 6)	0.24986113140171667
  (0, 5)	0.0385651345350887
  (0, 4)	0.1568516489093699
  (0, 3)	0.16451191714115604
  (0, 2)	0.3836323449064813
  (0, 1)	0.4150526493621435
  (0, 0)	0.4026066288107156"
reuters-topics/grain/article326.txt,"  (0, 16)	0.10696831813342614
  (0, 14)	0.10894331863475672
  (0, 13)	0.3564147522424067
  (0, 11)	0.10950294762459008
  (0, 8)	0.1725823185901056
  (0, 7)	0.08089823176429954
  (0, 6)	0.1641158284012318
  (0, 5)	0.37995999814724796
  (0, 3)	0.1620840909430269
  (0, 1)	0.5204530608878156
  (0, 0)	0.5769673596013316"
reuters-topics/grain/article332.txt,"  (0, 19)	0.6087972419397282
  (0, 15)	0.1120138634558517
  (0, 8)	0.3643700583515736
  (0, 7)	0.08539951737033538
  (0, 6)	0.17324745217092605
  (0, 5)	0.0802202959301961
  (0, 4)	0.489406526555759
  (0, 2)	0.31920127449618607
  (0, 1)	0.07848739484942342
  (0, 0)	0.30453529684028613"
reuters-topics/grain/article454.txt,"  (0, 17)	0.07171198213070096
  (0, 15)	0.06785430665753159
  (0, 14)	0.2089988435538023
  (0, 10)	0.8515243951155941
  (0, 7)	0.0517322129714401
  (0, 6)	0.3148427895768985
  (0, 4)	0.24705528634706553
  (0, 1)	0.23772538481196911
  (0, 0)	0.04611936143954974"
reuters-topics/grain/article468.txt,"  (0, 19)	0.5203443280253014
  (0, 15)	0.07659138313274212
  (0, 13)	0.17150979793688265
  (0, 12)	0.07643774934483172
  (0, 11)	0.15808123796020518
  (0, 10)	0.43689483331574486
  (0, 8)	0.12457211045266853
  (0, 7)	0.2919668580505926
  (0, 6)	0.29615222564001326
  (0, 5)	0.16455597274438868
  (0, 4)	0.11154667713034305
  (0, 3)	0.29248589085667653
  (0, 1)	0.1610012710356779
  (0, 0)	0.36440457490450573"
reuters-topics/grain/article469.txt,"  (0, 19)	0.3222582491812867
  (0, 9)	0.4961212051032617
  (0, 8)	0.38574832134369713
  (0, 4)	0.3454139397505524
  (0, 3)	0.36228314991114247
  (0, 2)	0.33792940167675745
  (0, 1)	0.3323695799460221
  (0, 0)	0.16120147203848528"
reuters-topics/grain/article333.txt,"  (0, 18)	0.1337178649808054
  (0, 17)	0.21006631539441725
  (0, 16)	0.2003742391966379
  (0, 14)	0.13604922135148775
  (0, 12)	0.0661224341017848
  (0, 9)	0.06929717223589567
  (0, 8)	0.32328311213746264
  (0, 7)	0.10102630962752591
  (0, 6)	0.20494905924702214
  (0, 5)	0.2372484267068851
  (0, 4)	0.19298678653004792
  (0, 3)	0.2530147631195275
  (0, 2)	0.2832076320546712
  (0, 1)	0.13927406321625316
  (0, 0)	0.6754885333034152"
reuters-topics/grain/article455.txt,"  (0, 11)	0.69113197336265
  (0, 7)	0.5105922331195206
  (0, 3)	0.5114999187427799"
reuters-topics/grain/article441.txt,"  (0, 19)	0.6304629000536403
  (0, 11)	0.47883848425275066
  (0, 8)	0.3773371294342855
  (0, 7)	0.35375473918335015
  (0, 1)	0.325122304541068"
reuters-topics/grain/article327.txt,"  (0, 19)	0.5064694638206966
  (0, 15)	0.2484969705588184
  (0, 11)	0.38466509346635963
  (0, 7)	0.37890883679907394
  (0, 6)	0.09608513110182315
  (0, 5)	0.08898229157073256
  (0, 4)	0.1809538502180623
  (0, 2)	0.4425822129490185
  (0, 1)	0.17412023159814177
  (0, 0)	0.33779791339340787"
reuters-topics/grain/article496.txt,"  (0, 17)	0.22410619906650905
  (0, 16)	0.21376634827382437
  (0, 15)	0.15903797005217518
  (0, 13)	0.3561310553782137
  (0, 12)	0.10581263839293192
  (0, 11)	0.218831572257971
  (0, 8)	0.08622247377868299
  (0, 7)	0.2425015166335483
  (0, 6)	0.12298889735570497
  (0, 5)	0.11389726796408135
  (0, 4)	0.07720693186477354
  (0, 3)	0.12146630716964447
  (0, 2)	0.18883496935012864
  (0, 1)	0.4086019094145777
  (0, 0)	0.6125398653910655"
reuters-topics/grain/article482.txt,"  (0, 18)	0.24408431662183339
  (0, 17)	0.08521074169553931
  (0, 15)	0.1612538274841385
  (0, 11)	0.08320519760798234
  (0, 8)	0.26227140425777656
  (0, 7)	0.3688203928442933
  (0, 6)	0.1247024872749249
  (0, 5)	0.3464525558236676
  (0, 4)	0.35227191156538507
  (0, 3)	0.3694760490537586
  (0, 2)	0.22975918186507371
  (0, 1)	0.056494760729847875
  (0, 0)	0.4932060710389471"
reuters-topics/grain/article119.txt,"  (0, 15)	0.27187424939260646
  (0, 12)	0.2713288999151451
  (0, 8)	0.11054751735542781
  (0, 7)	0.10363864332159978
  (0, 6)	0.31537293397202737
  (0, 5)	0.09735327426979962
  (0, 4)	0.19797703003020367
  (0, 3)	0.31146864875166197
  (0, 2)	0.29053080205229836
  (0, 1)	0.28575081114685047
  (0, 0)	0.6467582659115204"
reuters-topics/grain/article131.txt,"  (0, 19)	0.2678424880146986
  (0, 18)	0.23207263657561858
  (0, 15)	0.032853928821537266
  (0, 14)	0.06746251361323208
  (0, 13)	0.22070775313649224
  (0, 12)	0.3606683024761912
  (0, 8)	0.13358824069241365
  (0, 7)	0.10019151481850119
  (0, 6)	0.07622082597454063
  (0, 5)	0.18823040728861742
  (0, 4)	0.2870881637717267
  (0, 3)	0.025092406603638612
  (0, 2)	0.2808674469881565
  (0, 1)	0.41436966528852004
  (0, 0)	0.5359255001491766"
reuters-topics/grain/article125.txt,"  (0, 19)	0.3999892516931398
  (0, 17)	0.15555777651672126
  (0, 14)	0.15112023789153714
  (0, 10)	0.3358415342197534
  (0, 6)	0.2276525384076962
  (0, 5)	0.210823925794973
  (0, 4)	0.107182565253341
  (0, 3)	0.22483422286650692
  (0, 2)	0.4194403986405254
  (0, 1)	0.30940463100461546
  (0, 0)	0.5002110600451509"
reuters-topics/grain/article079.txt,"  (0, 19)	0.6369180877680832
  (0, 7)	0.11912558851619799
  (0, 6)	0.3624997892428788
  (0, 5)	0.11190098325951048
  (0, 4)	0.11378058154357247
  (0, 2)	0.5565757402729643
  (0, 1)	0.10948372298165429
  (0, 0)	0.31860203292544387"
reuters-topics/grain/article045.txt,"  (0, 19)	0.12328706672727201
  (0, 18)	0.09156198430485893
  (0, 17)	0.03196462886970454
  (0, 16)	0.030489839263111822
  (0, 14)	0.031052785833469435
  (0, 13)	0.0677273962764557
  (0, 12)	0.09055336434358649
  (0, 11)	0.062424600670007116
  (0, 9)	0.1265348071487676
  (0, 8)	0.12298050594064563
  (0, 7)	0.04611784360462314
  (0, 6)	0.8420210365502838
  (0, 4)	0.30834018040626365
  (0, 3)	0.20789922519005122
  (0, 2)	0.0646412074779695
  (0, 1)	0.1059628178255183
  (0, 0)	0.24668484596107934"
reuters-topics/grain/article051.txt,"  (0, 19)	0.6304629000536403
  (0, 11)	0.47883848425275066
  (0, 8)	0.3773371294342855
